12.5ch1,16.5ch1,25.0ch1,33.0ch1,12.5ch2,16.5ch2,25.0ch2,33.0ch2,12.5ch3,16.5ch3,25.0ch3,33.0ch3,12.5ch4,16.5ch4,25.0ch4,33.0ch4,label
208.60000000000002,180.85,185.15,57.1,200.5,79.05000000000001,147.4,64.9,258.6,141.95,169.64999999999998,82.05,187.75,158.35,158.0,56.3,1.0
185.10000000000002,221.60000000000002,204.75,59.5,180.3,78.6,98.3,74.15,235.15,177.89999999999998,184.75,101.15,175.65,136.75,152.05,127.0,1.0
44.0,266.95,215.45,104.19999999999999,138.5,145.95,154.15,84.55,98.6,268.15,205.79999999999998,99.94999999999999,32.3,176.35,201.15,117.55000000000001,99.0
65.69999999999999,280.05,153.70000000000002,87.1,79.1,153.1,118.75,109.4,126.55,282.1,163.9,104.6,51.35,187.45,168.6,122.2,99.0
109.95,254.05,174.70000000000002,25.200000000000003,21.6,151.35,112.35000000000001,48.15,79.5,272.35,134.65,70.5,58.099999999999994,183.25,135.2,114.9,99.0
92.15,249.2,117.55,56.849999999999994,19.950000000000003,158.7,108.35,61.349999999999994,73.45,270.15,148.4,74.2,41.9,218.7,86.9,101.1,99.0
98.65,192.65,92.69999999999999,61.75,44.1,152.8,97.0,50.75,76.7,295.45,144.45,49.449999999999996,34.0,134.9,132.35,75.80000000000001,99.0
101.6,55.25,109.05,82.85,46.0,117.69999999999999,122.85,74.9,72.15,95.65,163.7,98.75,36.4,80.95,115.80000000000001,82.0,99.0
154.14999999999998,89.85,96.0,68.35,119.4,107.75,92.0,86.19999999999999,130.8,127.35,146.5,74.6,115.8,108.6,112.3,70.0,99.0
158.65,150.45,104.80000000000001,70.05,105.6,158.75,59.8,65.15,140.0,174.9,119.05,63.5,110.30000000000001,154.8,105.6,57.349999999999994,99.0
75.05000000000001,213.8,142.65,67.85,95.75,188.6,98.05000000000001,64.95,108.75,246.25,141.0,74.0,93.1,218.15,196.4,64.95,99.0
67.25,232.35000000000002,111.4,37.75,107.44999999999999,235.75,90.7,66.1,95.7,245.39999999999998,112.0,86.1,80.2,247.35,132.5,68.25,99.0
76.9,223.8,109.6,103.8,117.7,243.35,92.9,125.6,117.30000000000001,243.35,119.5,132.3,74.45,235.20000000000002,132.2,79.2,99.0
106.39999999999999,225.3,118.5,155.35,129.05,244.4,94.95,119.80000000000001,104.9,258.9,71.1,155.75,136.35,212.25,122.05,118.9,2.0
39.85,181.05,42.4,115.05000000000001,124.0,232.45,69.65,92.19999999999999,46.35,275.5,87.75,99.35,64.1,160.45,106.69999999999999,106.5,2.0
117.25,167.8,66.7,108.9,104.39999999999999,244.15,69.8,92.85,99.4,273.1,113.7,99.0,70.1,124.95,102.45,106.45,2.0
118.75,191.14999999999998,74.85,123.5,70.3,289.5,101.85,87.2,131.65,263.25,178.8,79.05,96.1,164.3,113.55000000000001,101.4,2.0
104.2,131.05,80.25,130.85,65.2,280.1,100.80000000000001,74.5,119.3,281.9,148.3,68.3,108.39999999999999,201.35000000000002,136.2,96.94999999999999,2.0
123.15,190.89999999999998,61.15,89.3,54.150000000000006,219.6,109.80000000000001,28.400000000000002,123.4,308.5,158.1,70.65,118.85,276.25,118.19999999999999,91.3,2.0
176.6,177.7,143.5,81.45,101.8,191.05,186.8,35.85,230.64999999999998,292.55,243.8,81.0,180.65,272.45,200.1,78.75,2.0
145.35,220.04999999999998,66.2,95.75,132.5,187.15,123.44999999999999,92.2,188.39999999999998,307.7,137.55,88.2,163.05,282.85,141.25,88.9,2.0
158.7,250.85,98.55,91.30000000000001,142.0,161.15,152.55,71.44999999999999,169.6,318.5,162.75,85.5,134.64999999999998,294.7,141.05,89.35,2.0
121.39999999999999,182.95,145.15,97.45,143.35000000000002,178.5,137.05,82.0,177.0,270.2,181.25,91.65,109.60000000000001,226.5,159.05,85.5,2.0
142.85000000000002,173.95,146.14999999999998,55.95,116.45,290.85,137.5,56.900000000000006,156.85000000000002,299.09999999999997,116.05000000000001,66.85,126.19999999999999,254.4,149.25,58.45,2.0
65.45,191.14999999999998,146.95,73.35,85.75,236.6,126.7,70.05,77.25,275.05,97.55000000000001,70.8,73.9,218.5,110.05,59.2,2.0
133.5,255.75,141.8,30.55,115.60000000000001,301.0,81.8,65.0,136.6,346.3,81.2,70.6,138.2,290.3,89.15,40.95,2.0
58.55,194.25,115.65,85.95,108.0,250.35,43.5,72.8,116.8,327.4,102.15,86.25,111.69999999999999,237.95,77.65,89.7,2.0
55.099999999999994,136.35,82.95,80.4,86.4,241.1,63.35,79.6,116.05000000000001,328.54999999999995,70.85,108.4,112.45,234.75,72.35,101.0,99.0
100.5,163.1,68.65,77.4,102.44999999999999,207.75,65.95,96.39999999999999,106.4,294.3,72.25,104.05,114.69999999999999,170.95,42.95,97.6,99.0
46.900000000000006,89.6,101.35,102.55000000000001,46.800000000000004,192.10000000000002,73.2,79.3,24.049999999999997,143.9,91.1,96.95,43.2,99.6,91.6,96.75,99.0
21.450000000000003,104.44999999999999,54.45,60.65,40.849999999999994,141.3,42.7,71.9,30.5,83.25,92.05,81.05,62.95,84.45,40.15,47.8,99.0
70.7,82.55000000000001,65.2,52.55,72.6,79.35000000000001,49.0,70.3,84.2,89.9,84.7,75.0,33.55,84.15,59.45,28.15,99.0
138.95,102.25,68.4,57.1,83.1,96.0,35.0,46.150000000000006,100.85,62.45,66.85,49.099999999999994,102.6,54.05,70.8,34.9,99.0
135.0,115.55,96.80000000000001,54.15,80.55,172.3,43.85,55.5,84.85,111.0,56.75,63.85,147.2,111.7,59.55,41.0,99.0
175.05,64.8,109.6,65.30000000000001,141.7,75.35,75.35,58.650000000000006,184.65,45.05,66.0,70.94999999999999,189.3,90.15,48.650000000000006,50.900000000000006,99.0
177.0,91.4,103.44999999999999,62.650000000000006,130.95,77.9,68.35,71.15,147.35,125.75,81.89999999999999,63.5,177.65,139.2,121.19999999999999,77.0,99.0
199.64999999999998,80.0,89.35,37.699999999999996,146.1,88.85,63.75,28.9,162.14999999999998,82.4,64.44999999999999,44.099999999999994,199.05,126.65,96.0,42.25,99.0
168.35000000000002,101.15,70.6,51.85,148.75,86.75,73.5,17.05,174.7,91.3,47.400000000000006,58.15,178.0,146.89999999999998,80.2,54.449999999999996,99.0
160.15,47.55,118.94999999999999,56.15,128.85000000000002,97.19999999999999,71.95,29.85,90.75,108.0,75.05,61.9,115.8,111.45,95.75,49.55,99.0
145.89999999999998,110.85,161.4,59.05,99.5,180.25,74.6,67.1,87.45,136.95,98.3,64.85,37.8,86.3,149.35,44.55,99.0
208.45,98.39999999999999,201.55,111.94999999999999,103.55000000000001,167.05,93.44999999999999,108.65,247.4,128.05,135.5,93.55,167.64999999999998,81.7,152.85,122.4,99.0
246.75,127.9,213.8,95.9,99.30000000000001,161.85,130.0,110.65,301.5,116.19999999999999,121.0,82.3,172.2,105.65,149.9,117.85,1.0
277.0,246.85000000000002,246.95,111.4,88.0,184.64999999999998,118.2,114.45,345.0,146.55,149.5,102.19999999999999,183.85000000000002,130.35,190.55,138.15,1.0
305.05,219.0,243.05,101.55000000000001,66.5,192.7,181.3,114.2,360.55,135.2,160.0,83.55,222.5,131.14999999999998,205.0,127.55000000000001,1.0
297.65,205.35000000000002,250.65,86.9,192.25,174.75,91.75,80.1,367.25,121.39999999999999,169.65,90.6,226.9,103.95,219.9,128.75,1.0
279.7,219.3,233.35000000000002,103.75,237.14999999999998,200.8,113.10000000000001,72.15,313.5,137.9,163.25,90.85,212.55,103.44999999999999,193.25,107.25,1.0
267.35,210.85000000000002,255.7,54.650000000000006,263.1,141.0,121.75,44.7,288.75,99.75,169.8,67.4,233.70000000000002,104.5,180.35,28.35,1.0
255.7,208.4,245.15,81.55,256.85,154.35,143.3,77.95,272.0,110.2,159.9,95.19999999999999,231.6,95.0,160.1,74.15,1.0
270.4,178.6,238.6,86.75,226.55,144.9,161.8,63.949999999999996,300.8,169.3,148.3,96.7,228.20000000000002,140.85,128.55,93.3,1.0
189.7,184.7,146.25,90.8,199.6,163.75,156.0,80.05000000000001,209.9,195.05,126.05,105.15,186.7,149.4,93.4,91.25,1.0
179.5,211.15,191.55,145.7,192.15,155.6,150.7,106.4,171.55,198.7,195.15,170.25,197.15,158.0,154.95,151.35000000000002,1.0
200.35,167.55,190.75,120.0,153.9,145.95,83.25,84.95,164.95,187.5,210.9,175.55,202.85,129.9,187.95,119.80000000000001,1.0
201.8,149.10000000000002,182.85,126.35,128.15,80.45,108.15,92.39999999999999,148.0,162.15,203.20000000000002,149.25,196.5,103.30000000000001,167.6,109.7,1.0
209.0,137.5,182.14999999999998,157.45,86.9,50.75,96.1,86.35,142.55,140.9,222.45,176.5,195.7,85.7,179.8,126.85,1.0
174.60000000000002,226.8,207.70000000000002,89.65,93.55,118.25,121.05,89.35,129.25,136.4,230.25,138.3,170.2,138.55,193.25,79.95,1.0
112.39999999999999,274.65,148.9,46.0,81.25,189.35,122.94999999999999,98.05000000000001,99.25,179.60000000000002,80.9,72.9,137.7,181.8,122.75,73.0,99.0
122.2,231.64999999999998,148.75,73.5,68.9,147.2,111.45,102.80000000000001,96.65,169.64999999999998,91.4,51.45,95.80000000000001,116.15,106.95,77.35,99.0
143.10000000000002,240.1,133.15,59.800000000000004,112.45,165.85,84.85,95.5,167.1,111.25,101.5,61.4,119.5,106.05000000000001,123.3,64.9,99.0
122.35,232.7,63.2,78.0,83.6,178.65,53.0,82.35,118.85,113.55000000000001,128.9,75.5,70.35,169.4,82.5,73.6,99.0
82.05,150.3,123.94999999999999,82.1,82.1,163.75,42.5,92.05,71.0,85.8,103.25,70.05,15.450000000000001,129.35,87.1,79.25,99.0
109.8,102.0,128.4,92.44999999999999,93.35,176.7,57.25,98.9,66.65,80.85,106.25,76.55000000000001,62.35,140.25,121.15,98.1,99.0
88.95,162.75,114.15,121.75,111.6,182.0,97.19999999999999,84.65,72.05000000000001,102.65,95.15,76.55,99.35,196.3,102.35,85.9,99.0
78.4,99.69999999999999,167.25,59.2,95.45,107.3,120.85,39.6,57.8,63.3,121.25,62.05,77.45,95.85,122.8,44.55,99.0
119.6,94.35000000000001,102.9,86.25,79.8,113.9,74.6,105.6,100.1,72.35,85.35,73.8,99.8,90.2,110.4,94.9,99.0
150.5,111.35,131.1,113.8,78.1,70.0,83.7,90.0,108.69999999999999,75.25,105.05,96.0,100.25,114.65,148.25,96.0,99.0
133.25,85.2,117.55000000000001,96.5,75.5,90.05000000000001,67.94999999999999,78.65,108.2,56.95,101.94999999999999,94.65,102.6,82.75,127.45,91.9,99.0
194.5,137.15,143.54999999999998,114.95,134.55,121.65,64.4,83.65,170.35,191.4,123.6,104.7,196.55,110.35,111.45,132.5,99.0
202.2,146.2,177.65,118.30000000000001,86.69999999999999,86.30000000000001,107.15,85.35,169.65,146.85,167.05,102.45,153.5,141.35,128.25,108.65,99.0
219.25,141.0,211.95,110.05,129.8,142.3,154.35,75.6,123.75,217.60000000000002,198.95,103.65,143.95,173.25,128.2,113.19999999999999,99.0
225.10000000000002,147.25,199.65,162.05,158.55,129.35,154.5,56.15,156.1,252.0,192.3,79.35,161.5,189.8,123.5,94.95,2.0
216.6,216.95,206.45,131.3,166.2,252.5,160.95,38.05,159.8,275.0,180.0,130.15,180.15,221.95,116.35,119.4,2.0
190.95000000000002,185.95000000000002,112.65,91.7,127.9,285.4,148.2,63.85,136.0,264.2,135.3,99.5,191.64999999999998,263.7,77.4,109.1,2.0
115.75,185.1,88.25,111.25,151.3,276.5,172.0,63.7,111.44999999999999,260.8,111.9,107.9,117.30000000000001,285.7,85.55,97.3,2.0
93.65,184.15,88.85,132.25,193.5,272.45,88.7,74.8,124.15,324.45,56.5,135.65,115.05000000000001,280.45,79.15,113.94999999999999,2.0
99.15,149.05,126.65,131.9,133.2,220.05,91.8,54.6,51.45,249.20000000000002,97.05,145.3,95.30000000000001,273.7,85.65,90.2,2.0
80.3,166.15,119.94999999999999,108.6,139.1,244.55,88.1,76.0,33.35,249.35000000000002,86.0,111.9,82.4,287.15,108.30000000000001,51.15,2.0
95.75,174.35,131.85000000000002,105.5,152.7,212.04999999999998,93.85,99.55000000000001,33.55,248.0,89.15,114.05,91.55000000000001,283.15,153.10000000000002,76.8,2.0
157.4,209.05,67.75,119.7,164.60000000000002,266.1,22.8,95.94999999999999,122.3,308.25,81.5,112.75,104.9,242.75,88.7,84.80000000000001,2.0
141.35,242.7,61.4,110.65,172.65,244.15,36.3,93.1,125.4,303.25,83.75,102.44999999999999,104.44999999999999,282.6,78.9,84.0,2.0
151.35,242.25,48.7,79.45,123.05,271.95,27.4,70.35,118.7,289.1,63.05,73.7,57.75,322.05,93.4,67.4,2.0
171.64999999999998,233.64999999999998,42.650000000000006,84.44999999999999,118.2,278.45,71.65,67.0,126.6,264.6,55.65,47.8,83.94999999999999,300.25,53.25,85.75,2.0
184.25,259.35,65.0,65.30000000000001,110.6,266.65,98.75,52.75,127.6,304.95,28.5,51.45,105.6,313.65,85.30000000000001,83.75,2.0
176.95,174.0,117.69999999999999,97.05,15.600000000000001,262.2,75.25,91.1,115.35,283.95,57.85,90.65,117.35,295.0,93.0,121.75,2.0
154.25,212.5,106.89999999999999,90.95,97.15,147.6,80.65,119.75,116.5,293.35,54.45,100.95,76.15,273.55,77.7,121.1,99.0
123.19999999999999,205.3,102.0,93.2,92.85,108.6,86.5,115.0,109.44999999999999,288.75,54.2,96.2,87.85,251.60000000000002,104.85,118.9,99.0
137.45,201.85,70.35,82.7,93.35000000000001,141.55,95.5,110.5,120.94999999999999,281.95,58.7,95.6,88.55,235.79999999999998,18.85,100.60000000000001,99.0
98.35000000000001,208.39999999999998,72.05,97.95,51.349999999999994,118.35,59.2,74.95,108.9,258.95000000000005,64.2,66.4,77.2,187.89999999999998,46.650000000000006,98.25,99.0
109.55,154.8,85.05,84.0,104.45,115.55,56.45,122.19999999999999,146.55,168.8,89.45,118.75,78.35,89.89999999999999,70.9,133.25,99.0
220.4,135.95,104.35,65.25,176.45,110.6,52.35,110.25,218.7,103.94999999999999,106.35,113.7,214.65,83.2,123.25,108.9,99.0
137.3,132.75,91.9,55.2,117.0,150.0,49.650000000000006,102.80000000000001,141.6,99.1,88.45,110.45,145.65,71.25,131.65,108.65,99.0
168.75,117.25,99.15,54.6,127.25,127.25,39.2,90.9,146.5,112.9,97.2,119.80000000000001,118.94999999999999,79.8,147.4,105.0,99.0
166.60000000000002,176.89999999999998,91.39999999999999,58.2,98.95,130.05,88.6,56.050000000000004,155.2,140.1,100.14999999999999,95.2,122.7,146.6,145.45,106.05,99.0
169.45,67.85,120.64999999999999,83.2,156.25,81.35,143.55,40.4,194.15,64.6,62.55,80.9,158.9,123.25,155.8,88.75,99.0
105.7,146.7,96.25,85.05000000000001,113.85,95.8,123.35,38.0,133.0,97.14999999999999,54.8,51.55,113.95,173.25,118.5,68.65,99.0
69.85,94.6,154.6,144.9,90.1,111.3,134.0,31.700000000000003,59.35,81.94999999999999,58.95,45.35,50.45,166.25,120.44999999999999,66.55000000000001,99.0
89.44999999999999,77.1,152.2,150.7,121.3,113.45,115.0,37.4,91.95,68.6,68.85,61.8,61.150000000000006,161.65,113.3,60.2,99.0
196.9,96.25,151.95,145.35,127.0,126.80000000000001,127.05,51.7,139.25,73.95,82.55,104.15,118.2,177.4,113.2,117.85,99.0
183.0,197.35,141.2,131.5,157.0,134.5,102.6,54.2,152.8,97.30000000000001,77.6,103.55,111.35,191.85,113.5,102.19999999999999,99.0
224.55,177.15,124.4,145.25,96.15,189.05,99.25,46.7,174.85,142.6,79.69999999999999,90.19999999999999,141.15,219.3,77.7,101.75,99.0
206.95000000000002,176.8,65.35,125.75,210.15,147.75,97.15,79.94999999999999,173.5,131.5,53.9,93.65,127.05000000000001,187.45,65.75,99.65,1.0
179.55,165.65,150.3,60.05,214.95,77.95,87.25,78.05,131.3,96.45,116.85,69.9,111.55000000000001,107.0,82.95,106.2,1.0
168.65,166.2,198.25,94.3,229.2,84.65,107.65,86.2,150.9,79.5,139.89999999999998,74.7,130.64999999999998,106.9,104.3,145.75,1.0
239.65,109.9,226.95,54.75,236.1,126.1,69.8,61.5,192.5,80.95,146.4,44.7,186.5,82.95,129.4,66.35,1.0
252.35,95.1,269.55,65.1,217.95,149.20000000000002,91.85,83.55000000000001,217.14999999999998,86.05,231.65,62.15,221.1,128.35,184.85,78.8,1.0
243.6,56.35,301.1,78.80000000000001,217.35000000000002,146.8,46.5,79.15,242.25,78.5,246.5,60.900000000000006,228.85000000000002,118.65,214.55,66.6,1.0
254.8,171.9,296.15,82.94999999999999,168.75,207.85,31.15,60.099999999999994,238.45000000000002,149.5,244.39999999999998,59.75,228.0,176.25,226.45,70.75,1.0
247.45000000000002,116.8,296.54999999999995,88.5,131.4,140.6,42.1,60.35,215.85,114.5,248.75,66.6,200.3,117.25,242.75,61.95,1.0
253.75,92.65,263.9,91.55,23.599999999999998,130.04999999999998,62.3,45.2,205.10000000000002,86.9,206.1,38.800000000000004,190.5,91.8,231.55,60.15,1.0
272.05,61.650000000000006,235.75,95.2,46.8,123.89999999999999,84.5,53.4,150.35,49.65,165.25,45.0,198.15,70.35,214.5,65.1,1.0
273.05,113.75,160.25,105.0,119.4,112.80000000000001,109.85,70.4,134.3,102.1,116.35,69.2,215.14999999999998,157.65,173.45,95.65,1.0
262.45000000000005,138.8,108.94999999999999,109.75,104.05000000000001,148.65,155.45,77.2,165.60000000000002,109.5,77.5,80.55000000000001,224.7,111.0,142.0,76.4,1.0
249.35,66.94999999999999,115.25,95.55,84.2,90.9,123.95,80.9,201.89999999999998,55.3,104.8,41.25,223.04999999999998,73.1,97.55,73.85,1.0
257.6,91.25,146.2,120.95,126.25,108.05,126.45,82.35,226.8,31.299999999999997,115.0,94.05,228.3,81.2,123.44999999999999,80.9,1.0
259.5,95.60000000000001,141.45000000000002,114.05000000000001,65.1,90.25,147.45,36.45,242.64999999999998,72.65,115.95,77.1,204.4,119.4,128.95,48.050000000000004,99.0
252.65,149.1,136.9,82.69999999999999,63.0,120.75,114.25,32.8,240.85,139.15,105.5,76.35,193.85000000000002,142.2,108.80000000000001,29.6,99.0
242.3,145.29999999999998,140.8,74.4,69.85,103.6,60.3,56.75,255.9,134.5,114.55,93.3,210.10000000000002,109.85,118.1,43.35,99.0
229.64999999999998,157.9,197.5,66.85,134.4,89.55000000000001,80.7,82.69999999999999,208.3,109.25,146.1,97.55,177.4,92.44999999999999,117.80000000000001,38.9,99.0
120.1,216.75,102.6,70.3,77.25,112.7,18.8,89.1,82.5,136.85,45.25,78.35,76.6,118.35,76.3,37.25,99.0
83.7,180.25,123.80000000000001,71.55,108.3,65.4,60.6,99.5,66.75,128.5,71.55,74.8,64.3,145.75,91.35,36.6,99.0
86.55000000000001,175.15,119.1,70.15,63.4,58.5,70.25,95.55,83.0,113.39999999999999,51.45,68.9,61.0,54.0,49.0,48.25,99.0
112.4,172.8,78.8,69.9,79.6,71.0,69.35,81.6,93.35000000000001,113.44999999999999,22.25,70.5,74.4,70.45,43.25,50.699999999999996,99.0
89.5,147.05,83.25,54.1,93.35,91.1,71.3,66.0,77.6,101.0,22.1,38.2,65.4,48.8,61.650000000000006,54.949999999999996,99.0
66.85,102.25,94.0,72.65,115.2,109.85,72.8,69.8,113.5,72.1,31.15,32.35,77.0,61.900000000000006,74.6,44.55,99.0
89.2,125.55000000000001,97.35,47.3,48.75,116.75,47.75,42.5,121.4,62.9,54.9,18.65,78.2,128.2,78.0,39.1,99.0
83.4,168.2,106.25,46.65,43.900000000000006,70.25,53.849999999999994,32.15,110.3,97.0,60.25,32.15,70.1,108.25,95.15,62.150000000000006,99.0
113.25,163.9,110.95,64.15,84.95,173.45,39.05,88.69999999999999,139.6,120.95,60.15,40.15,64.1,97.05000000000001,79.55000000000001,53.3,99.0
77.8,161.2,51.4,26.15,24.15,243.64999999999998,68.9,102.6,79.35,232.05,48.05,35.6,75.85,240.0,20.85,24.65,99.0
124.30000000000001,161.25,108.6,60.3,83.4,284.45,65.30000000000001,96.0,112.60000000000001,319.70000000000005,85.35,40.55,114.2,289.0,61.25,41.55,2.0
140.75,234.89999999999998,102.15,53.35,94.05,309.2,64.44999999999999,95.75,104.5,358.45000000000005,117.2,37.4,90.3,351.25,51.55,73.2,2.0
165.1,241.39999999999998,88.25,57.95,90.35,304.75,107.7,90.0,93.44999999999999,372.0,105.65,54.2,92.6,367.3,62.699999999999996,49.8,2.0
224.75,241.3,107.4,114.5,105.5,284.25,50.099999999999994,89.75,118.45,379.2,97.14999999999999,118.75,106.05000000000001,375.15,60.9,78.7,2.0
223.6,319.54999999999995,92.6,82.95,96.55,163.14999999999998,80.7,86.55,131.1,389.0,158.6,77.65,119.25,387.55,101.3,59.3,2.0
182.6,222.75,85.14999999999999,98.9,83.45,145.2,68.8,90.4,121.4,294.29999999999995,132.5,78.0,61.95,317.25,110.30000000000001,71.1,2.0
217.25,237.35000000000002,86.25,111.15,63.35,190.05,82.69999999999999,92.1,126.6,319.05,95.6,76.45,84.85,349.15,59.1,72.95,2.0
151.6,228.4,151.9,128.35,37.05,153.95,114.9,81.6,105.7,296.6,125.9,94.55,35.3,257.4,142.8,90.55,2.0
114.69999999999999,285.5,96.95,112.85,77.55,166.15,71.2,77.2,68.7,307.65,78.85,77.95,91.5,288.7,79.0,76.8,2.0
92.15,182.89999999999998,100.69999999999999,138.5,66.1,162.39999999999998,60.95,65.0,70.65,225.35000000000002,61.1,79.9,105.65,200.7,66.55,112.1,2.0
102.55,160.1,158.3,77.2,36.7,169.9,62.55,53.699999999999996,64.85,185.65,107.6,83.2,85.1,190.95,131.3,83.7,2.0
112.6,222.65,56.75,62.3,28.4,161.7,74.9,81.4,70.8,167.55,86.75,97.55,85.8,210.8,92.35000000000001,61.25,2.0
111.05000000000001,159.25,86.1,52.25,51.150000000000006,159.15,87.05,82.7,87.85,143.8,83.55000000000001,79.80000000000001,145.25,137.85,104.45,39.599999999999994,2.0
111.9,198.85,43.95,70.6,49.8,184.95,57.900000000000006,63.400000000000006,87.85,168.95,83.1,74.85,159.3,160.35000000000002,67.85,49.45,2.0
158.7,147.9,97.4,39.2,104.4,144.0,79.25,80.05,152.55,94.6,95.45,62.85,203.2,87.9,64.3,35.85,99.0
155.95,136.05,149.6,42.5,172.64999999999998,156.25,235.14999999999998,58.25,157.55,57.85,134.5,33.05,194.39999999999998,44.15,197.85000000000002,38.2,99.0
170.2,223.25,280.0,61.099999999999994,102.25,164.0,254.39999999999998,54.95,130.0,88.4,220.3,31.3,171.25,143.5,275.4,68.05,99.0
184.0,336.2,220.85,84.0,55.599999999999994,169.3,191.0,75.7,157.9,164.7,195.35,36.55,157.95,167.89999999999998,261.65,59.199999999999996,99.0
210.55,403.45000000000005,238.3,55.45,119.9,186.0,210.45,58.7,140.55,206.15,214.70000000000002,17.95,154.79999999999998,188.3,275.6,87.65,99.0
161.95,451.95,220.0,65.95,122.44999999999999,200.39999999999998,215.05,96.45,153.05,259.15,203.54999999999998,63.650000000000006,121.5,219.95,258.65,95.1,99.0
168.05,486.45000000000005,330.04999999999995,92.80000000000001,150.7,187.7,312.5,81.6,167.9,268.35,265.29999999999995,61.2,138.5,269.85,356.7,90.75,99.0
156.10000000000002,314.65,205.2,86.25,132.0,91.55000000000001,137.65,77.5,165.3,190.89999999999998,147.75,57.1,143.89999999999998,121.0,185.25,111.7,99.0
125.2,225.35000000000002,185.64999999999998,86.0,113.1,107.75,125.80000000000001,78.35,139.15,182.25,139.05,58.45,136.0,147.9,158.6,63.5,99.0
96.55,227.0,131.2,104.3,86.75,116.94999999999999,109.3,39.9,122.64999999999999,191.1,106.89999999999999,48.6,121.6,145.35,155.7,45.8,99.0
109.69999999999999,293.25,106.25,138.9,127.2,128.0,100.9,54.1,165.15,185.25,90.8,65.5,130.5,144.4,121.75,100.4,99.0
174.25,244.45,130.5,136.8,109.05000000000001,133.05,127.65,81.85,211.5,226.2,169.4,101.75,187.65,181.9,199.14999999999998,102.45,99.0
174.1,189.4,75.55000000000001,228.5,113.95,158.14999999999998,96.9,160.95,230.35000000000002,158.1,153.3,162.1,187.55,139.15,92.8,212.7,99.0
224.64999999999998,154.6,119.89999999999999,178.05,104.5,136.89999999999998,113.35,121.2,186.25,118.45,151.9,118.55,173.95,92.89999999999999,117.9,184.05,99.0
252.45,168.0,130.25,175.35000000000002,128.3,182.05,129.85,115.05,188.25,150.15,122.0,117.5,160.8,107.25,81.35,177.2,99.0
259.75,94.6,98.94999999999999,175.5,145.0,155.35,103.55,121.05,182.45,84.35,172.35,108.1,154.35,92.95,111.8,185.0,99.0
373.75,240.89999999999998,134.25,118.1,157.14999999999998,156.79999999999998,108.9,94.0,224.4,172.75,100.7,103.95,198.39999999999998,172.7,73.4,140.39999999999998,99.0
236.20000000000002,198.35,161.14999999999998,130.1,101.7,140.0,85.9,113.2,146.65,113.45,122.75,78.95,139.9,124.65,125.4,184.64999999999998,99.0
195.79999999999998,197.8,96.4,48.4,62.85,162.4,80.80000000000001,65.35,95.0,167.05,85.65,81.1,88.55,218.35000000000002,112.3,77.75,99.0
214.45,205.05,132.85,59.099999999999994,75.8,143.0,90.9,44.35,127.55000000000001,168.85,110.19999999999999,47.75,51.25,132.85,117.25,67.4,99.0
179.0,269.45,168.7,130.2,85.55,177.4,58.75,58.7,105.95,252.05,121.55,90.9,58.599999999999994,239.55,115.64999999999999,108.2,99.0
107.85,244.3,151.85,120.05,82.7,220.3,37.55,43.2,49.849999999999994,253.45,90.15,99.35,30.049999999999997,204.95,93.5,122.05000000000001,99.0
81.85,224.1,148.45,103.85,134.5,137.5,103.15,93.1,98.8,255.45,122.94999999999999,86.3,137.64999999999998,182.55,69.65,119.75,99.0
137.55,196.85000000000002,174.6,101.45,96.55000000000001,88.15,52.1,106.6,117.35,238.5,143.65,109.95,86.65,172.89999999999998,78.65,131.55,99.0
67.45,145.45,209.65,89.35,49.6,78.9,37.1,105.0,91.2,192.6,153.8,107.05,91.2,157.45,123.6,130.25,99.0
119.7,219.95,176.5,70.45,113.94999999999999,64.65,70.35,102.0,153.5,184.8,131.4,95.85,141.45,157.65,60.849999999999994,108.3,99.0
113.0,182.25,193.35,58.65,64.55000000000001,118.75,110.15,83.8,124.05000000000001,124.69999999999999,140.95,81.15,91.15,112.35,69.0,57.849999999999994,99.0
77.44999999999999,179.64999999999998,196.75,66.85,83.45,106.05000000000001,114.60000000000001,77.55,55.35,120.25,181.45,81.05,90.15,118.75,108.89999999999999,47.4,99.0
85.94999999999999,165.55,198.20000000000002,64.45,182.5,94.75,126.30000000000001,79.25,96.35,127.8,180.5,119.9,66.55,95.5,113.89999999999999,73.1,99.0
197.3,165.55,201.3,73.85,211.0,144.95,134.7,45.5,80.45,143.65,147.25,82.35,77.8,98.35,111.5,36.75,99.0
115.5,168.1,213.89999999999998,39.25,233.65,229.55,117.45,46.9,146.5,149.05,108.05000000000001,75.95,97.44999999999999,162.8,116.7,42.349999999999994,1.0
134.4,171.89999999999998,232.9,46.05,238.85,222.65,93.0,85.05000000000001,104.69999999999999,210.1,113.55000000000001,73.2,95.1,194.5,142.2,26.65,1.0
95.94999999999999,179.05,236.9,82.3,234.55,233.25,133.05,58.6,107.0,219.39999999999998,124.80000000000001,86.3,106.05,237.5,165.1,33.1,1.0
83.15,181.05,236.65,84.65,205.85,233.5,150.15,57.5,192.8,223.45,142.2,112.35,141.05,222.35,167.2,38.199999999999996,1.0
198.7,180.0,241.75,85.5,209.6,211.0,157.15,36.2,302.4,218.55,142.5,81.6,222.85,205.9,159.05,39.65,1.0
256.5,135.2,243.95000000000002,89.5,204.14999999999998,153.75,179.60000000000002,37.65,329.65,169.25,170.75,54.8,268.9,165.85,175.7,43.6,1.0
